network_id,network_name,category,mccs,mcc_low,mcc_high,pinless,registered,regulated,fraud,prepaid,tier,pre_auth,bid_fee,fee_type,price_type,price_fixed,price_percent,price_min,price_max,price_fraud,price_threshold_sign,price_threshold
38,SHAZAM,Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,5I,null,0,Interchange, V ,$0.1600,0.90%, $0.1600 , $0.3500 , $-   , >= , $-   
38,SHAZAM,Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,4I,null,0,Interchange, F ,$0.2300,null, null , null , $-   , >= , $-   
38,SHAZAM,Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,3I,null,0,Interchange, F ,$0.2100,null, null , null , $-   , >= , $-   
38,SHAZAM,Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,2I,null,0,Interchange, F ,$0.1800,null, null , null , $-   , >= , $-   
38,SHAZAM,Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,1I,null,0,Interchange, F ,$0.1100,null, null , null , $-   , >= , $-   
38,SHAZAM,QSR,5814,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.0500,1.25%, $0.0500 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Small Ticket,"4111,7523,5994,7211,7338,7542,7832,7841,5499",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.0500,1.25%, $0.0500 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Petroleum,"5541,5542",null,null,0,null,0,null,null,5I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Petroleum,"5541,5542",null,null,0,null,0,null,null,4I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Petroleum,"5541,5542",null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Petroleum,"5541,5542",null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.0900,0.75%, $0.0900 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,Petroleum,"5541,5542",null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.0800,0.60%, $0.0800 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,General Retail,*,null,null,0,null,0,null,null,5I,null,0,Interchange, V ,$0.1600,0.85%, $0.1600 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,General Retail,*,null,null,0,null,0,null,null,4I,null,0,Interchange, V ,$0.1600,0.85%, $0.1600 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,General Retail,*,null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.1600,0.85%, $0.1600 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,General Retail,*,null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.1400,0.70%, $0.1400 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,General Retail,*,null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.0800,0.50%, $0.0800 ," $100,000.0000 ", $-   , >= , $-   
38,SHAZAM,All Regulated,null,null,null,0,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
38,SHAZAM,All Switch,null,null,null,0,null,null,null,null,null,0,0,Switch, F ,$0.0600,null, null , null , $-   , >= , $-   
38,SHAZAM,All Switch,null,null,null,0,null,null,null,null,null,1,0,Pre Auth, F ,$0.0600,null, null , null , $-   , >= , $-   
41,STAR (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.2200,0.60%, $0.2200 , $0.3300 , $-   , >= , $-   
41,STAR (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,2I,null,0,Interchange, F ,$0.2300,null, null , null , $-   , >= , $-   
41,STAR (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,1I,null,0,Interchange, F ,$0.1850,null, null , null , $-   , >= , $-   
41,STAR (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.1700,0.85%, $0.1700 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),QSR,5814,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.0800,1.15%, $0.0800 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),Small Ticket,"4111,7523,5994,7211,7338,7542,7832,7841,5499",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1850,0.80%, $0.1850 ," $100,000.0000 ", $-   , >= , $10.0100 
41,STAR (ALL),Small Ticket,"4111,7523,5994,7211,7338,7542,7832,7841,5499",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,1.25%, $0.1500 ," $100,000.0000 ", $-   , < , $10.0100 
41,STAR (ALL),Medical Merchant,"8011,8062,8099,5912",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1850,0.80%, $0.1850 ," $100,000.0000 ", $-   , >= , $15.0100 
41,STAR (ALL),Medical Merchant,"8011,8062,8099,5912",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.2000,1.20%, $0.2000 ," $100,000.0000 ", $-   , < , $15.0100 
41,STAR (ALL),All Other Merchants,*,null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.1950,0.90%, $0.1950 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),All Other Merchants,*,null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.1500,0.60%, $0.1500 , $0.8000 , $-   , >= , $-   
41,STAR (ALL),All Other Merchants,*,null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.0800,0.55%, $0.0800 , $0.5500 , $-   , >= , $-   
41,STAR (ALL),All Regulated,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
41,STAR (ALL),All Administrative,null,null,null,0,null,null,null,null,null,null,0,Administrative, F ,$0.0100,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,3S,null,0,Switch, F ,$0.0325,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,2S,null,0,Switch, F ,$0.0250,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,1S,null,0,Switch, F ,$0.0200,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,3S,1,0,Pre Auth, F ,$0.0325,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,2S,1,0,Pre Auth, F ,$0.0250,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch,null,null,null,0,null,null,null,null,1S,1,0,Pre Auth, F ,$0.0200,null, null , null , $-   , >= , $-   
41,STAR (ALL),All Switch PINLESS,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0150,0.10%, $0.0150 ," $100,000.0000 ", $-   , >= , $-   
41,STAR (ALL),PINLESS < 15,null,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.40%, $0.0300 ," $100,000.0000 ", $-   , <= , $15.0000 
41,STAR (ALL),PINLESS > 15,"5411,5300",null,null,1,null,0,null,null,null,null,0,Interchange, F ,$0.2900,null, null , null , $-   , >= , $15.0100 
41,STAR (ALL),PINLESS > 15,"5541,5542",null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.1550,0.73%, $0.1550 , $0.8500 , $-   , >= , $15.0100 
41,STAR (ALL),PINLESS > 15,5814,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.40%, $0.0300 ," $100,000.0000 ", $-   , >= , $15.0100 
41,STAR (ALL),PINLESS > 15,*,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.1450,0.80%, $0.1450 ," $100,000.0000 ", $-   , >= , $15.0100 
41,STAR (ALL),Non 5542 Bid,"5541,5411,5300,5814,4111,7523,5994,7211,7338,7542,7832,7841,5499,8011,8062,8099,5912,*",null,null,0,null,1,null,null,null,null,1,Bid, F ,-$0.0300,null, null , null , $-   , >= , $-   
41,STAR (ALL),Non 5542 Bid,"5541,5542,5411,5300,5814,4111,7523,5994,7211,7338,7542,7832,7841,5499,8011,8062,8099,5912,*",null,null,0,null,0,null,null,null,null,1,Bid, F ,-$0.0500,null, null , null , $-   , >= , $-   
41,STAR (ALL),5542 Bid,5542,null,null,0,null,1,null,null,null,null,1,Bid, F ,-$0.0625,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.2500,0.60%, $0.2500 , $0.4000 , $-   , >= , $-   
53,STAR PREFERRED (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,2I,null,0,Interchange, F ,$0.2600,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),Grocery & Wholesale,"5411,5300",null,null,0,null,0,null,null,1I,null,0,Interchange, F ,$0.2100,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.2050,0.85%, $0.2050 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.1600,0.80%, $0.1600 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),Petroleum,"5541,5542",null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.1550,0.80%, $0.1550 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),QSR,5814,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1050,1.15%, $0.1050 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),Small Ticket,"4111,7523,5994,7211,7338,7542,7832,7841,5499",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.2600,0.80%, $0.2600 ," $100,000.0000 ", $-   , >= , $10.0100 
53,STAR PREFERRED (ALL),Small Ticket,"4111,7523,5994,7211,7338,7542,7832,7841,5499",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.2250,1.25%, $0.2250 ," $100,000.0000 ", $-   , < , $10.0100 
53,STAR PREFERRED (ALL),Medical Merchant,"8011,8062,8099,5912",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.2600,0.80%, $0.2600 ," $100,000.0000 ", $-   , >= , $15.0100 
53,STAR PREFERRED (ALL),Medical Merchant,"8011,8062,8099,5912",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.2750,1.20%, $0.2750 ," $100,000.0000 ", $-   , < , $15.0100 
53,STAR PREFERRED (ALL),All Other Merchants,*,null,null,0,null,0,null,null,3I,null,0,Interchange, V ,$0.2500,0.90%, $0.2500 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),All Other Merchants,*,null,null,0,null,0,null,null,2I,null,0,Interchange, V ,$0.1800,0.60%, $0.1800 , $0.8300 , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Other Merchants,*,null,null,0,null,0,null,null,1I,null,0,Interchange, V ,$0.1050,0.55%, $0.1050 , $0.5750 , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Regulated,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
53,STAR PREFERRED (ALL),All Administrative,null,null,null,0,null,null,null,null,null,null,0,Administrative, F ,$0.0100,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,3S,null,0,Switch, F ,$0.0325,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,2S,null,0,Switch, F ,$0.0250,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,1S,null,0,Switch, F ,$0.0200,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,3S,1,0,Pre Auth, F ,$0.0325,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,2S,1,0,Pre Auth, F ,$0.0250,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch,null,null,null,0,null,null,null,null,1S,1,0,Pre Auth, F ,$0.0200,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),All Switch PINLESS,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0150,0.10%, $0.0150 ," $100,000.0000 ", $-   , >= , $-   
53,STAR PREFERRED (ALL),PINLESS < 15,null,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.40%, $0.0300 ," $100,000.0000 ", $-   , <= , $15.0000 
53,STAR PREFERRED (ALL),PINLESS > 15,"5411,5300",null,null,1,null,0,null,null,null,null,0,Interchange, F ,$0.2900,null, null , null , $-   , >= , $15.0100 
53,STAR PREFERRED (ALL),PINLESS > 15,"5541,5542",null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.1550,0.73%, $0.1550 , $0.8500 , $-   , >= , $15.0100 
53,STAR PREFERRED (ALL),PINLESS > 15,5814,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.40%, $0.0300 ," $100,000.0000 ", $-   , >= , $15.0100 
53,STAR PREFERRED (ALL),PINLESS > 15,*,null,null,1,null,0,null,null,null,null,0,Interchange, V ,$0.1450,0.80%, $0.1450 ," $100,000.0000 ", $-   , >= , $15.0100 
53,STAR PREFERRED (ALL),Non 5542 Bid,"5541,5411,5300,5814,4111,7523,5994,7211,7338,7542,7832,7841,5499,8011,8062,8099,5912,*",null,null,0,null,1,null,null,null,null,1,Bid, F ,-$0.0300,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),Non 5542 Bid,"5541,5542,5411,5300,5814,4111,7523,5994,7211,7338,7542,7832,7841,5499,8011,8062,8099,5912,*",null,null,0,null,0,null,null,null,null,1,Bid, F ,-$0.0500,null, null , null , $-   , >= , $-   
53,STAR PREFERRED (ALL),5542 Bid,5542,null,null,0,null,1,null,null,null,null,1,Bid, F ,-$0.0625,null, null , null , $-   , >= , $-   
60,Visa,All,null,null,null,1,null,null,null,null,null,null,1,Interchange, F ,$100.0000,null, null , null , $-   , >= , $-   
61,MasterCard,All,null,null,null,1,null,null,null,null,null,null,1,Interchange, F ,$100.0000,null, null , null , $-   , >= , $-   
